# This file contains the mean r-statistics values and standard errors for the generalized Haldane-Shastry model with arbitrary interaction range α 
 for various parameters in (m,k)=(0,1) for clean systems and m=0 for disordered systems.
# Here N is the system size, hj is the magnetic field strength, δ is the position disorder strength and α is the interaction range parameter.
# Columns: N, hj, δ, α, mean_r_statistic, std_error
 
N, hj, δ, α, mean_r_statistic, std_error
16 0.5 0.3 0.05 0.5264464302627683 0.00010141153304892014
16 0.5 0.3 0.1 0.5276693618175139 8.796123292016763e-5
16 0.5 0.3 0.2 0.5279051780316683 8.694636150238357e-5
16 0.5 0.3 0.4 0.5263313238922125 9.404199050448342e-5
16 0.5 0.3 0.6 0.528373792790937 8.201655297779606e-5
16 0.5 0.3 0.8 0.5297727584161885 8.073582834593474e-5
16 0.5 0.3 1.0 0.5300756200293284 8.484096697340167e-5
16 0.5 0.3 1.2 0.5302051905261167 8.757008370204962e-5
16 0.5 0.3 1.4 0.5303625658114245 8.768691558717419e-5
16 0.5 0.3 1.6 0.5304430740727165 8.485176591496947e-5
16 0.5 0.3 1.8 0.5303390335602407 8.401769897971598e-5
16 0.5 0.3 2.0 0.5304868955576659 8.39322218862206e-5
16 0.5 0.3 2.2 0.5302677868062539 8.663001200743862e-5
16 0.5 0.3 2.4 0.5304009915529866 8.625808395801273e-5
16 0.5 0.3 2.6 0.5302152621520684 8.626443230113197e-5
16 0.5 0.3 2.8 0.530164235040766 8.598403652046944e-5
16 0.5 0.3 3.0 0.5300412601060062 9.377673926078466e-5
16 0.5 0.5 0.01 0.5034169168068591 0.0003419872467579724
16 0.5 0.5 0.05 0.5263861568339 0.00010236791140460443
16 0.5 0.5 0.1 0.5274934152306968 9.111098343747151e-5
16 0.5 0.5 0.0 0.3858024866733593 0.00017100208298528188
16 0.5 0.5 0.2 0.5277239983531886 8.60603003676465e-5
16 0.5 0.5 0.4 0.5265241861670701 8.868326746936697e-5
16 0.5 0.5 0.6 0.5283726551538656 8.366259344736918e-5
16 0.5 0.5 0.8 0.5298436582350137 8.773453557386974e-5
16 0.5 0.5 1.0 0.5302259829515354 8.927262696562802e-5
16 0.5 0.5 1.2 0.5302186403084527 8.449170014282436e-5
16 0.5 0.5 1.4 0.530103957826741 8.656316651479736e-5
16 0.5 0.5 1.6 0.5297244973400934 0.000103302691247144
16 0.5 0.5 1.8 0.528427150616234 0.00015349325270948196
16 0.5 0.5 2.0 0.5263143082711708 0.00024559685944862484
16 0.5 0.5 2.2 0.5222223367886011 0.0003981745565613196
16 0.5 0.5 2.4 0.5176310341606601 0.0005025846431034829
16 0.5 0.5 2.6 0.5122718627281863 0.0006063517706412776
16 0.5 0.5 2.8 0.5067063075728351 0.0006897836860174616
16 0.5 0.5 3.0 0.5001509390084939 0.0007633889999379449
16 0.5 0.8 0.01 0.5035075999871967 0.0003450745406147298
16 0.5 0.8 0.05 0.526071313486714 0.00010470023059262225
16 0.5 0.8 0.1 0.5272396156643285 9.147311103450683e-5
16 0.5 0.8 0.2 0.5266934988776081 9.785444664488445e-5
16 0.5 0.8 0.4 0.5255833905252469 9.621382249822516e-5
16 0.5 0.8 0.6 0.5284783509303034 9.07540624534145e-5
16 0.5 0.8 0.8 0.5289966886631069 0.0001446528052855476
16 0.5 0.8 1.0 0.5261239743623349 0.00031129134183596047
16 0.5 0.8 1.2 0.5176853374390223 0.0005312933695664061
16 0.5 0.8 1.4 0.510090965147253 0.0006671170828108963
16 0.5 0.8 1.6 0.5011318850226096 0.0007542500677297132
16 0.5 0.8 1.8 0.49292309141857943 0.0008107278053364419
16 0.5 0.8 2.0 0.48784665634354546 0.0008248194291645734
16 0.5 0.8 2.2 0.4811780823827366 0.0008475898218388726
16 0.5 0.8 2.4 0.4764658795676789 0.0008138467808299967
16 0.5 0.8 2.6 0.4697980158228766 0.0008244331673559133
16 0.5 0.8 2.8 0.46403069359687515 0.000796322104716764
16 0.5 0.8 3.0 0.4596207105878088 0.0007905210135331622
16 0.5 1.0 0.01 0.5034615920543369 0.00036055257851786733
16 0.5 1.0 0.05 0.525289885387165 0.00013263545541806893
16 0.5 1.0 0.1 0.5261661833907924 0.00012452597416687226
16 0.5 1.0 0.0 0.3858024866733593 0.00017100208298528188
16 0.5 1.0 0.2 0.5244793704078522 0.00016124775806799883
16 0.5 1.0 0.4 0.5240842232740929 0.00014989825353493494
16 0.5 1.0 0.6 0.5251187911075043 0.00029280225200372707
16 0.5 1.0 0.8 0.5200678558723797 0.0004842205412645328
16 0.5 1.0 1.0 0.5109604632718004 0.0006795283031971465
16 0.5 1.0 1.2 0.5024477123018138 0.0007629232322573594
16 0.5 1.0 1.4 0.49224966800660347 0.0008272307587370638
16 0.5 1.0 1.6 0.4884949787720375 0.0008144003609716665
16 0.5 1.0 1.8 0.47971483233387946 0.0008221914920232995
16 0.5 1.0 2.0 0.47524304691468405 0.0008207047144773175
16 0.5 1.0 2.2 0.46713850630156867 0.0007636714155951677
16 0.5 1.0 2.4 0.4641449243021288 0.0007685166213577382
16 0.5 1.0 2.6 0.4588350975964119 0.0007599497626577616
16 0.5 1.0 2.8 0.4540061845066261 0.0007421868087380475
16 0.5 1.0 3.0 0.44864418694779684 0.0007303093269892572
16 0.8 0.0 0.01 0.47109048805059117 0.0005776282955719386
16 0.8 0.0 0.05 0.5191511107083561 0.00019787639454074425
16 0.8 0.0 0.1 0.5262347231179737 9.830446769712663e-5
16 0.8 0.0 0.0 0.3857405492586652 0.00015382811097319068
16 0.8 0.0 0.2 0.5278718916485332 8.891801067980511e-5
16 0.8 0.0 0.4 0.5279614924989304 8.863224446874935e-5
16 0.8 0.0 0.6 0.5287177676933678 8.465600108329224e-5
16 0.8 0.0 0.8 0.5297326567328258 8.6249997353035e-5
16 0.8 0.0 1.0 0.5299347146203995 8.369010421934994e-5
16 0.8 0.0 1.2 0.5302392237374824 8.574279135877236e-5
16 0.8 0.0 1.4 0.5301798553187025 8.325184148185056e-5
16 0.8 0.0 1.6 0.5301314688452458 8.271901602227897e-5
16 0.8 0.0 1.8 0.529960418141306 8.547054010197393e-5
16 0.8 0.0 2.0 0.529872317699906 9.361423632704615e-5
16 0.8 0.0 2.2 0.5296710501325649 9.388311265395628e-5
16 0.8 0.0 2.4 0.5295048901388414 0.00010529636615490859
16 0.8 0.0 2.6 0.5294838118116065 0.00012591292972037628
16 0.8 0.0 2.8 0.5293016173920944 0.00013393300155952072
16 0.8 0.0 3.0 0.5292262570766058 0.000131760121503277
16 0.8 0.1 0.01 0.47046109153761084 0.0005706912421303246
16 0.8 0.1 0.05 0.5191706788594168 0.00019849535571094765
16 0.8 0.1 0.1 0.526185863388883 9.920171013277805e-5
16 0.8 0.1 0.2 0.5279761682781023 8.66746568726734e-5
16 0.8 0.1 0.4 0.5279003919369368 8.483973906312855e-5
16 0.8 0.1 0.6 0.5290045126098352 8.70210951341622e-5
16 0.8 0.1 0.8 0.5297072229574589 8.8791526431638e-5
16 0.8 0.1 1.0 0.5300568174582985 8.628851625469844e-5
16 0.8 0.1 1.2 0.5301504554052472 8.680674675381863e-5
16 0.8 0.1 1.4 0.5303439855364692 8.49751617860555e-5
16 0.8 0.1 1.6 0.5304069210559816 8.597510952127736e-5
16 0.8 0.1 1.8 0.5299776038896565 8.558185172344177e-5
16 0.8 0.1 2.0 0.5298516333796257 8.885196476928435e-5
16 0.8 0.1 2.2 0.5296340083114764 9.783501390304655e-5
16 0.8 0.1 2.4 0.529421594755765 0.00010915662985444408
16 0.8 0.1 2.6 0.529607545629535 0.00010424972075325327
16 0.8 0.1 2.8 0.5292033490129636 0.0001261100987097623
16 0.8 0.1 3.0 0.5292798648161553 0.0001297013978091081
16 0.8 0.3 0.01 0.4711384132167368 0.0005663925099734149
16 0.8 0.3 0.05 0.5191871965207555 0.00019464089048358682
16 0.8 0.3 0.1 0.5261346817275855 9.677778439001187e-5
16 0.8 0.3 0.2 0.5277041606688487 9.067288132602782e-5
16 0.8 0.3 0.4 0.5280129559046614 8.780929547707499e-5
16 0.8 0.3 0.6 0.5290733022883878 8.743195598244709e-5
16 0.8 0.3 0.8 0.5299120707738606 8.604507831471496e-5
16 0.8 0.3 1.0 0.5302777551720235 8.744690310156315e-5
16 0.8 0.3 1.2 0.5302374167236493 8.476021849448342e-5
16 0.8 0.3 1.4 0.5302324976432523 8.763679937202207e-5
16 0.8 0.3 1.6 0.5299255481645658 8.559032212719905e-5
16 0.8 0.3 1.8 0.5298166417010173 9.045432737271701e-5
16 0.8 0.3 2.0 0.5294407271241569 9.341895526756573e-5
16 0.8 0.3 2.2 0.5289380463956104 0.00010486090371317082
16 0.8 0.3 2.4 0.5285969698043194 0.00011238725471483744
16 0.8 0.3 2.6 0.5279953553472695 0.00014585865478488255
16 0.8 0.3 2.8 0.5272703255757093 0.00016741299321660765
16 0.8 0.3 3.0 0.5260483002300786 0.00022846262591209513
16 0.8 0.5 0.01 0.47182930312392335 0.0005809080111052114
16 0.8 0.5 0.05 0.5192692241633555 0.00018726184753076956
16 0.8 0.5 0.1 0.5259789098674668 0.00010365527796105902
16 0.8 0.5 0.2 0.5278741368643389 8.758926896315817e-5
16 0.8 0.5 0.4 0.5280652808242854 8.996975643447214e-5
16 0.8 0.5 0.6 0.5292403916964935 8.321044454525675e-5
16 0.8 0.5 0.8 0.5300277921742871 8.579294595815524e-5
16 0.8 0.5 1.0 0.5302571245543601 8.4290406247379e-5
16 0.8 0.5 1.2 0.530269959037532 8.647435980379669e-5
16 0.8 0.5 1.4 0.5298983742486003 8.469639342147986e-5
16 0.8 0.5 1.6 0.5291751763453277 9.292763338942436e-5
16 0.8 0.5 1.8 0.5277203330469581 0.00012771759394314476
16 0.8 0.5 2.0 0.524625154405277 0.00023975444930628357
16 0.8 0.5 2.2 0.5207642320215305 0.00034430805337023346
16 0.8 0.5 2.4 0.5148681228914483 0.0005011636304858162
16 0.8 0.5 2.6 0.5076493370166287 0.000630065386693528
16 0.8 0.5 2.8 0.49916827546618686 0.000739276608235692
16 0.8 0.5 3.0 0.49336673971401307 0.0008163367055422369
16 0.8 0.8 0.01 0.4720937405018326 0.0005674926450064282
16 0.8 0.8 0.05 0.5193505346088952 0.0002002218902881204
16 0.8 0.8 0.1 0.5258065280078387 0.00011309016628421008
16 0.8 0.8 0.2 0.5272427279759921 9.352454051874122e-5
16 0.8 0.8 0.4 0.5275257209228287 9.322035391435032e-5
16 0.8 0.8 0.6 0.5290885150353798 8.432734603113449e-5
16 0.8 0.8 0.8 0.5295472674781565 0.00010523015098523097
16 0.8 0.8 1.0 0.5278045307121937 0.00023045042724501667
16 0.8 0.8 1.2 0.5225363995264629 0.00041200184402401415
16 0.8 0.8 1.4 0.5154625758099445 0.0005708437782913599
16 0.8 0.8 1.6 0.5047736472442705 0.0007060881542228003
16 0.8 0.8 1.8 0.4959619630945938 0.0007684954728694031
16 0.8 0.8 2.0 0.4874573009151128 0.0007993029282326898
16 0.8 0.8 2.2 0.47894444947362536 0.0008184238820809657
16 0.8 0.8 2.4 0.4719226214696214 0.0008201528361277254
16 0.8 0.8 2.6 0.46302372216126225 0.0008311595098369375
16 0.8 0.8 2.8 0.4533094258821684 0.0008192925988942147
16 0.8 0.8 3.0 0.4464554087243936 0.0007902294765283781
16 0.8 1.0 0.01 0.4724243992133456 0.0005941122398588981
16 0.8 1.0 0.05 0.5186560113565033 0.0002238754350458182
16 0.8 1.0 0.1 0.5250087199214364 0.0001513748495628062
16 0.8 1.0 0.2 0.5261103729487442 0.0001554462716320351
16 0.8 1.0 0.4 0.5263769955826858 0.00013987238965112525
16 0.8 1.0 0.6 0.5271617225055752 0.0002338931199323646
16 0.8 1.0 0.8 0.5239735358383648 0.0003960316561655711
16 0.8 1.0 1.0 0.5168786369371837 0.0005697757933827701
16 0.8 1.0 1.2 0.507908929488442 0.0006700537085955675
16 0.8 1.0 1.4 0.4995957481361339 0.0007584802639071772
16 0.8 1.0 1.6 0.4893222322918108 0.0007952070685957316
16 0.8 1.0 1.8 0.4812477058979769 0.0008068416515337861
16 0.8 1.0 2.0 0.47262490662066786 0.0008044242025166669
16 0.8 1.0 2.2 0.46447114288268615 0.0007671438467131373
16 0.8 1.0 2.4 0.4558600746823724 0.0007570867350501593
16 0.8 1.0 2.6 0.44822451883394565 0.0007330352093912097
16 0.8 1.0 2.8 0.44144097291982115 0.0007152861157546024
16 0.8 1.0 3.0 0.43417868090292344 0.0006844512542925749
16 1.0 0.0 0.01 0.4509209413747097 0.0006076802005215031
16 1.0 0.0 0.05 0.5113250699116555 0.00029111468715700874
16 1.0 0.0 0.1 0.5239744817445187 0.00014133004590347227
16 1.0 0.0 0.0 0.3857756706213346 0.00013964638947611764
16 1.0 0.0 0.2 0.5275351581972019 9.159649140178716e-5
16 1.0 0.0 0.4 0.5286771833474881 8.476775773025576e-5
16 1.0 0.0 0.6 0.5292791579672098 8.656466160569406e-5
16 1.0 0.0 0.8 0.5300030836902043 8.421798674201755e-5
16 1.0 0.0 1.0 0.5299477331545241 8.448274599704591e-5
16 1.0 0.0 1.2 0.5301628982115094 8.64947616077557e-5
16 1.0 0.0 1.4 0.5300297455636842 8.744068844982082e-5
16 1.0 0.0 1.6 0.5296894469646154 9.241119672357979e-5
16 1.0 0.0 1.8 0.5291927171408425 9.633716367524184e-5
16 1.0 0.0 2.0 0.5284150639576649 0.00012046015622654507
16 1.0 0.0 2.2 0.5275792432092358 0.00014741540150358835
16 1.0 0.0 2.4 0.5260905412751686 0.00022421401793696024
16 1.0 0.0 2.6 0.524860487538705 0.0003019552016751071
16 1.0 0.0 2.8 0.5239405974940486 0.0003207537217429552
16 1.0 0.0 3.0 0.5232597547188619 0.00039865294145524134
16 1.0 0.1 0.01 0.4519944804990179 0.000592896891311048
16 1.0 0.1 0.05 0.5116162335518823 0.0003138842397615068
16 1.0 0.1 0.1 0.5240839971612223 0.00013481143424940118
16 1.0 0.1 0.2 0.5277410150978356 8.73045119024074e-5
16 1.0 0.1 0.4 0.5286246918586487 8.565318046448784e-5
16 1.0 0.1 0.6 0.5293295559770671 8.40737556712159e-5
16 1.0 0.1 0.8 0.5299006042245638 8.39088622248316e-5
16 1.0 0.1 1.0 0.5299848024829796 8.829900741276902e-5
16 1.0 0.1 1.2 0.530202597273555 8.688212627212326e-5
16 1.0 0.1 1.4 0.5298140155698141 8.962035932265668e-5
16 1.0 0.1 1.6 0.529558551355495 9.565282558205123e-5
16 1.0 0.1 1.8 0.5291389884859082 9.731931107905432e-5
16 1.0 0.1 2.0 0.52848190731494 0.00011912370179763578
16 1.0 0.1 2.2 0.52708082877571 0.0001560467783186553
16 1.0 0.1 2.4 0.5261159771812525 0.00021095227738464868
16 1.0 0.1 2.6 0.5245389850574461 0.00028389657518892764
16 1.0 0.1 2.8 0.5234030177893098 0.0003465058966603849
16 1.0 0.1 3.0 0.5224914712107946 0.0004014949103153934
16 1.0 0.3 0.01 0.4512410651694476 0.0005985519566191687
16 1.0 0.3 0.05 0.5118804319913145 0.00028944066535765105
16 1.0 0.3 0.1 0.5237422825224511 0.00014364878946985724
16 1.0 0.3 0.2 0.5275956822143636 9.211882193563113e-5
16 1.0 0.3 0.4 0.5286181483748009 8.875772585942388e-5
16 1.0 0.3 0.6 0.5294680683547704 8.478615617234284e-5
16 1.0 0.3 0.8 0.5297725717821706 8.528915702736216e-5
16 1.0 0.3 1.0 0.5302596632373692 8.322821886156544e-5
16 1.0 0.3 1.2 0.530069907407917 8.680762924911088e-5
16 1.0 0.3 1.4 0.5296919983411541 8.525655313168404e-5
16 1.0 0.3 1.6 0.5295558384926472 8.835365585072793e-5
16 1.0 0.3 1.8 0.5287504937077337 9.610518077034806e-5
16 1.0 0.3 2.0 0.527433592513065 0.00013549694894671876
16 1.0 0.3 2.2 0.5259515301386476 0.0001682707912300983
16 1.0 0.3 2.4 0.5241865432992445 0.0002627515999086104
16 1.0 0.3 2.6 0.5215146842713446 0.0003489406386072443
16 1.0 0.3 2.8 0.5198830477871255 0.00039823754457892456
16 1.0 0.3 3.0 0.5172473265646076 0.0005103233665247611
16 1.0 0.5 0.01 0.45300372327317867 0.000596595271837613
16 1.0 0.5 0.05 0.5111272107694739 0.00031208423120814856
16 1.0 0.5 0.1 0.5239155703725115 0.00014430462237011678
16 1.0 0.5 0.2 0.5275721157977389 9.268445491238623e-5
16 1.0 0.5 0.4 0.5286233242948696 8.645719253025978e-5
16 1.0 0.5 0.6 0.5294506662640802 8.623267017853723e-5
16 1.0 0.5 0.8 0.5299344907297258 8.799297140496669e-5
16 1.0 0.5 1.0 0.5301099410405374 8.388851300578569e-5
16 1.0 0.5 1.2 0.5300806318377623 8.56457104237113e-5
16 1.0 0.5 1.4 0.5295114993581579 8.720919156775248e-5
16 1.0 0.5 1.6 0.5284518182535053 0.00010032514418390203
16 1.0 0.5 1.8 0.5263472478958658 0.00014752030519843542
16 1.0 0.5 2.0 0.5225527439007344 0.00024258163682650005
16 1.0 0.5 2.2 0.5159539166345722 0.00041300676608786876
16 1.0 0.5 2.4 0.5077658601050559 0.0005843030175443995
16 1.0 0.5 2.6 0.4980688417958591 0.0007085668850135594
16 1.0 0.5 2.8 0.48991491830226475 0.0008027084554839587
16 1.0 0.5 3.0 0.47953426572496033 0.0009230531676300642
16 1.0 0.8 0.01 0.45338266676255956 0.0006003575152515186
16 1.0 0.8 0.05 0.5119781681056016 0.0002962000968695525
16 1.0 0.8 0.1 0.5238277169332677 0.00015097807960384288
16 1.0 0.8 0.2 0.5271037845375333 9.654990820353634e-5
16 1.0 0.8 0.4 0.528171841469041 9.103536145920046e-5
16 1.0 0.8 0.6 0.5292364414726236 8.939808376274179e-5
16 1.0 0.8 0.8 0.5297153296528468 9.462712637156533e-5
16 1.0 0.8 1.0 0.5283588219578425 0.00018653856274166334
16 1.0 0.8 1.2 0.5228594870460639 0.0003893459128303674
16 1.0 0.8 1.4 0.5150386873739796 0.0005581992401237059
16 1.0 0.8 1.6 0.5055684536237669 0.0006779115760716244
16 1.0 0.8 1.8 0.4959908330516519 0.0007435606691433358
16 1.0 0.8 2.0 0.4848339448044438 0.0007983417225309011
16 1.0 0.8 2.2 0.4749018029487926 0.0007983573786407761
16 1.0 0.8 2.4 0.4629147683529399 0.0008099472426689754
16 1.0 0.8 2.6 0.4529920849190912 0.0007999430857757024
16 1.0 0.8 2.8 0.4442707377278824 0.0008067628533894548
16 1.0 0.8 3.0 0.4360422463620671 0.0007479184199687065
16 1.0 1.0 0.01 0.45465058622595667 0.000598394111360532
16 1.0 1.0 0.05 0.5116242065199085 0.0003292265931435915
16 1.0 1.0 0.1 0.5233492711178516 0.00018775282458703186
16 1.0 1.0 0.2 0.5265121400059983 0.0001268710951174212
16 1.0 1.0 0.4 0.5274772858010456 0.00012806913290464556
16 1.0 1.0 0.6 0.5277472397888615 0.00017134892359450124
16 1.0 1.0 0.8 0.5249552087352313 0.0003354673448940349
16 1.0 1.0 1.0 0.5185730162890557 0.0005106125639781495
16 1.0 1.0 1.2 0.509213372658218 0.000661942530684405
16 1.0 1.0 1.4 0.5004154128870862 0.0007390937441020178
16 1.0 1.0 1.6 0.489810026261719 0.0008115806773895824
16 1.0 1.0 1.8 0.48104654552288467 0.0007871180440327104
16 1.0 1.0 2.0 0.4695508737702161 0.0007912657732617589
16 1.0 1.0 2.2 0.4589621868423564 0.0007510070396890173
16 1.0 1.0 2.4 0.4493052243954568 0.0007370038423669287
16 1.0 1.0 2.6 0.4397426444523774 0.0006956375169015677
16 1.0 1.0 2.8 0.4322062010031171 0.0006768419266766806
16 1.0 1.0 3.0 0.4255972895027848 0.0006200508540628484
16 1.3 0.0 0.01 0.43020525782812635 0.0004919622845759245
16 1.3 0.0 0.05 0.49622760752688233 0.000471401041733983
16 1.3 0.0 0.1 0.5179790762049532 0.00024201996996886432
16 1.3 0.0 0.0 0.3857923663965669 0.00014664316627495126
16 1.3 0.0 0.2 0.5264090141671441 0.000106268099578023
16 1.3 0.0 0.4 0.5288157871269973 8.6762994895658e-5
16 1.3 0.0 0.6 0.5293977774296735 8.859180311156329e-5
16 1.3 0.0 0.8 0.5297725446259203 8.439464114733302e-5
16 1.3 0.0 1.0 0.529684717158472 9.366984840642641e-5
16 1.3 0.0 1.2 0.5296254003895294 9.159477036205613e-5
16 1.3 0.0 1.4 0.5288028768957855 0.00011730599824157202
16 1.3 0.0 1.6 0.5278443924665086 0.00013436977493206105
16 1.3 0.0 1.8 0.5257241012467765 0.0001945271749719041
16 1.3 0.0 2.0 0.5229382854089077 0.00026592603366388124
16 1.3 0.0 2.2 0.5185789914910042 0.0003882958380956644
16 1.3 0.0 2.4 0.5114974376297795 0.0005483052101747418
16 1.3 0.0 2.6 0.5060975103667898 0.0007172686256436745
16 1.3 0.0 2.8 0.503588953146732 0.0007765852130582213
16 1.3 0.0 3.0 0.49710951404607157 0.00087822889600034
16 1.3 0.1 0.01 0.4303205490184864 0.0005073421689339749
16 1.3 0.1 0.05 0.49592620619558914 0.0004935838100638037
16 1.3 0.1 0.1 0.5177355501725883 0.00023704918557771118
16 1.3 0.1 0.2 0.5266410468448701 0.00010456061138940174
16 1.3 0.1 0.4 0.5287368373626828 8.574707078823636e-5
16 1.3 0.1 0.6 0.5297183697562658 8.694115955280179e-5
16 1.3 0.1 0.8 0.5297625857204076 8.854839471665829e-5
16 1.3 0.1 1.0 0.529770994407625 8.862623231088227e-5
16 1.3 0.1 1.2 0.5294341454550884 9.91396479563537e-5
16 1.3 0.1 1.4 0.5290250514235706 0.00010119095583907443
16 1.3 0.1 1.6 0.5279303695957148 0.0001212076359937067
16 1.3 0.1 1.8 0.5260939879054302 0.00019374475276879742
16 1.3 0.1 2.0 0.5226637898816017 0.00026901641118953437
16 1.3 0.1 2.2 0.517852081732861 0.00040229687947353394
16 1.3 0.1 2.4 0.5132455004550341 0.0005313011058057511
16 1.3 0.1 2.6 0.5075660063244463 0.0006523110539066845
16 1.3 0.1 2.8 0.5032730525266713 0.0007766257085980344
16 1.3 0.1 3.0 0.49943510632457544 0.0008983753770824297
16 1.3 0.3 0.01 0.43014443850824546 0.0005092027728013682
16 1.3 0.3 0.05 0.4956285420633185 0.00048299466290700163
16 1.3 0.3 0.1 0.5181807692947437 0.00024224949757314452
16 1.3 0.3 0.2 0.5261279831592139 0.00011687897386578367
16 1.3 0.3 0.4 0.5286972553487688 9.006170382614749e-5
16 1.3 0.3 0.6 0.5293391807131756 8.650881766637809e-5
16 1.3 0.3 0.8 0.5297336346719992 8.852449119707583e-5
16 1.3 0.3 1.0 0.5299278745571698 8.743327428074985e-5
16 1.3 0.3 1.2 0.5294090368171406 9.58296619388821e-5
16 1.3 0.3 1.4 0.5288787847766503 0.00010299936746771059
16 1.3 0.3 1.6 0.5275292973637528 0.00013602134736545853
16 1.3 0.3 1.8 0.5251894432005798 0.00020414912210246945
16 1.3 0.3 2.0 0.5219552111906958 0.00028976791717963055
16 1.3 0.3 2.2 0.5159934549554238 0.0004106563132499408
16 1.3 0.3 2.4 0.5095245726202794 0.0005639181918295068
16 1.3 0.3 2.6 0.500942583396296 0.0007228902265678607
16 1.3 0.3 2.8 0.49438990101481045 0.000854960683890329
16 1.3 0.3 3.0 0.4908837109754107 0.0008985085099300544
16 1.3 0.5 0.01 0.43072327245556 0.0005111881889925836
16 1.3 0.5 0.05 0.4969176126526283 0.00048386312180487837
16 1.3 0.5 0.1 0.5179701743697233 0.00025331057803615114
16 1.3 0.5 0.2 0.5265890229940604 0.00010556285882948903
16 1.3 0.5 0.4 0.5286038810028134 9.01765195489216e-5
16 1.3 0.5 0.6 0.5294700901008123 8.899520896926001e-5
16 1.3 0.5 0.8 0.5297561374239144 8.735700537204772e-5
16 1.3 0.5 1.0 0.5298004272960694 8.539561543000362e-5
16 1.3 0.5 1.2 0.529080289945148 0.00011826270744656596
16 1.3 0.5 1.4 0.5284526379344092 0.00010423125278061672
16 1.3 0.5 1.6 0.5263929850274538 0.0001501411999496433
16 1.3 0.5 1.8 0.5218811433334849 0.0002366591201153974
16 1.3 0.5 2.0 0.5150418494259035 0.00038393266690201725
16 1.3 0.5 2.2 0.5031647374621854 0.0005807317096905004
16 1.3 0.5 2.4 0.49051798352375203 0.0007241419765319863
16 1.3 0.5 2.6 0.480934263348101 0.0008409797177412034
16 1.3 0.5 2.8 0.4670920198584926 0.0009273892666156713
16 1.3 0.5 3.0 0.4555637871965172 0.0009124610936517274
16 1.3 0.8 0.01 0.4315271233821987 0.0005329721917036486
16 1.3 0.8 0.05 0.49722085363810087 0.00046704280931265805
16 1.3 0.8 0.1 0.5183553870536234 0.00024166030881943033
16 1.3 0.8 0.2 0.5260110046531112 0.00011722296434746757
16 1.3 0.8 0.4 0.528464919841902 9.168853350395886e-5
16 1.3 0.8 0.6 0.5292802774178172 8.929795927138156e-5
16 1.3 0.8 0.8 0.5295718249648702 9.179268231596342e-5
16 1.3 0.8 1.0 0.5285817963407753 0.00014469585205197438
16 1.3 0.8 1.2 0.5244580974515385 0.0003134616094483146
16 1.3 0.8 1.4 0.5168848018730963 0.0005046395785763745
16 1.3 0.8 1.6 0.5061874729716265 0.0006313827474178792
16 1.3 0.8 1.8 0.4922739473575487 0.0007325709500729021
16 1.3 0.8 2.0 0.4791266563361158 0.0007887052266480883
16 1.3 0.8 2.2 0.4638888727337508 0.0008201895104178329
16 1.3 0.8 2.4 0.45021315733249945 0.0007636739133957945
16 1.3 0.8 2.6 0.4390936398004962 0.0007376933602512021
16 1.3 0.8 2.8 0.4302916302263428 0.0006905632792834812
16 1.3 0.8 3.0 0.4207264973254568 0.0006138194107943642
16 1.3 1.0 0.01 0.4327369429690779 0.0005190203349372045
16 1.3 1.0 0.05 0.4975184001891001 0.0005064781487786288
16 1.3 1.0 0.1 0.5182718650205058 0.00028231106284045413
16 1.3 1.0 0.2 0.5253812252403567 0.00016250695112590637
16 1.3 1.0 0.4 0.5278425737534632 0.00013328264690160398
16 1.3 1.0 0.6 0.527821607296141 0.000207692752853497
16 1.3 1.0 0.8 0.5253647360917608 0.000326325379778326
16 1.3 1.0 1.0 0.5196365935408229 0.00047694149364417907
16 1.3 1.0 1.2 0.511386688034858 0.0006283993870188125
16 1.3 1.0 1.4 0.501209867891394 0.0007362229268515342
16 1.3 1.0 1.6 0.48809019656666863 0.0008061442382401743
16 1.3 1.0 1.8 0.4760154891943 0.0007903228176722628
16 1.3 1.0 2.0 0.4625858725092987 0.000784973486403165
16 1.3 1.0 2.2 0.4491830389617598 0.000734269182490887
16 1.3 1.0 2.4 0.4367600662628889 0.0006852208741245904
16 1.3 1.0 2.6 0.42748322769740915 0.0005974659005113355
16 1.3 1.0 2.8 0.41945613209140475 0.0005299136161991776
16 1.3 1.0 3.0 0.41369114010011326 0.0004912702069127506
16 1.5 0.0 0.01 0.42043086726219653 0.0004236699923074296
16 1.5 0.0 0.05 0.4849176422546195 0.0005796923813185126
16 1.5 0.0 0.1 0.5117610265326278 0.00035422250359982445
16 1.5 0.0 0.0 0.38591517536770487 0.00013505095827663567
16 1.5 0.0 0.2 0.5249969544581142 0.0001321172860794242
16 1.5 0.0 0.4 0.5282704253672117 9.877809524739182e-5
16 1.5 0.0 0.6 0.5292497143757523 0.0001038283229800004
16 1.5 0.0 0.8 0.5294996011713566 9.24143670508697e-5
16 1.5 0.0 1.0 0.5291891720877412 0.00010150635651368435
16 1.5 0.0 1.2 0.5287281515628108 0.00011205089784226977
16 1.5 0.0 1.4 0.5274258145069526 0.0001578994208125577
16 1.5 0.0 1.6 0.5253394632620266 0.00021821353243017607
16 1.5 0.0 1.8 0.5211829408643138 0.0003171556891127398
16 1.5 0.0 2.0 0.5156823343559326 0.0004269057862688676
16 1.5 0.0 2.2 0.5075295243895127 0.0006066149610091031
16 1.5 0.0 2.4 0.4976528534039952 0.0007983892182381266
